Ms. Camie A. Hansen,Rudyard School-Public Library,Rudyard Area Schools,P.O. Box 246,Rudyard,MI,49780-0246,cammieh@eup.k12.mi.us,9064784504,http://rudyard.eup.k12.mi.us/68464231022953/site/default.asp,M-F 8-8; Sa 10-2 (Jun 13-Aug 30 M-F 10-8; Sa 10-2),9804,3,46.1995394,-84.6584301,15920,69%,7085,23005,2.35,0.6,2060,0.21,7,64,65319,6.66,49880,1811,38214
Ms. Tracy A. Harnish,Ruth Hughes Memorial District Library,211 North Almont Avenue,,Imlay City,MI,48444-1004,tharnish@ruthhughes.org,8107248043,http://www.ruthhughes.org,"M,T,W,Th 10-8; F, Sa 10-5",11480,3,43.0258028,-83.0777047,26681,24%,83048,109729,9.56,2.23,11544,1.01,8347,10585,77376,6.74,21583,3584,49179
Ms. Nannette F. Pretzer,Saint Charles District Library,104 West Spruce Street,,Saint Charles,MI,48655-1238,n.pretzer@vlc.lib.mi.us,9898659371,http://stcharlesdistrictlibrary.org/,M-Th 10-7; F 10-5; Sa 10-2 (May 30-Sep 5 Closed Sa),7798,3,43.2993934,-84.1429692,16685,35%,30841,47526,6.09,1.74,4576,0.59,4080,6213,39000,5,7779,3302,27360
Ms. Allison S. Arnold,Saint Clair County Library System,210 McMorran Boulevard,,Port Huron,MI,48060-4014,aarnold@sccl.lib.mi.us,8109877323,http://www.sccl.lib.mi.us,"M,-Th 8:30-9; F, Sa  8:30-6",160312,6,42.9787591,-82.4213832,280692,29%,673003,953695,5.95,1.96,93063,0.58,7447,635,810368,5.05,199892,78967,487795
Ms. Rosemary Orlando,Saint Clair Shores Public Library,City of Saint Clair Shores,22500 Eleven Mile Road,Saint Clair Shores,MI,48081-1399,orlandor@libcoop.net,5867719020,http://www.libcoop.net/stclairshores,"M-Th 9-9; F,Sa 9-5 (May 23-Sep 5 M-Th 9-9; F 9-5)",59715,6,42.4964856,-82.8885413,103783,30%,242161,345944,5.79,2.05,26864,0.45,32094,31134,241598,4.05,29574,29328,168993
Ms. Debra S. Ely,Saint Ignace Public Library,110 West Spruce Street,,Saint Ignace,MI,49781,dely@uproc.lib.mi.us,9066438318,http://www.uproc.lib.mi.us/sti,"M,Tu,F&Sa 9-5; W&Th 9-7; Closed on Sunday",4434,2,45.8608212,-84.7163505,5450,24%,16839,22289,5.03,0.81,522,0.12,1533,1782,21075,4.75,11100,2162,27666
Ms. Sharon A. Engelsman,Salem Township Library,3007 142nd Avenue,P.O. Box 58,Burnips,MI,49314-0058,bur@llcoop.org,6168968170,http://burnips.llcoop.org,"M,W 10-8; Tu 1-5; Th 1-8; F 3-6; Sa 9-1",7357,3,42.7245829,-85.8410332,34004,49%,34929,68933,9.37,2.39,6424,0.87,6030,5142,27591,3.75,4496,2450,28852
Ms. Doreen S. Hannon,Salem-South Lyon District Library,9800 Pontiac Trail,,South Lyon,MI,48178-7021,dhannon@ssldl.info,2484376431,http://www.ssldl.info,"M-Th 9-9; F,Sa 10-5",16753,4,42.429691,-83.6489326,162805,45%,198983,361788,21.6,3.76,18667,1.11,20653,25322,178865,10.68,49562,13479,96106
Ms. Leslee K. Niethammer,Saline District Library,555 North Maple Road,,Saline,MI,48176-1303,leslee@salinelibrary.org,7344295450,http://salinelibrary.org/,M-Th 9-9; F-Sa 10-5; Su 1-5,26376,5,42.1771839,-83.775698,169903,46%,198831,368734,13.98,3.15,27895,1.06,11105,8302,240291,9.11,35063,9097,117020
Ms. Gail A. Nartker,Sandusky District Library,55 East Sanilac Road,,Sandusky,MI,48471-1261,gnartker@sandusky.lib.mi.us,8106482644,http://www.sandusky.lib.mi.us,M-F 9:30am -7:00pm; Sa 9:30am - 1:00pm,7103,3,43.4213517,-82.8291009,28865,36%,51219,80084,11.27,2.17,6000,0.84,513,1502,54000,7.6,12868,4000,36875
Ms. Beverly K. Dear,Sanilac District Library,7130 Main Street,P.O. Box 525,Port Sanilac,MI,48469-0525,sanilacdistrictlibrary@yahoo.com,8106228623,http://sanilacdistrictlibrary.lib.mi.us,"M,Tu,Th,F 11-5; W 11-9; Sa 11-2",4375,2,43.4307849,-82.5464901,8735,13%,58774,67509,15.43,1.78,906,0.21,902,1192,19783,4.52,16592,5601,37987
Ms. Sherri L. Rasmus,Saranac Public Library,Village Of Saranac,PO Box 27,Saranac,MI,48881-0027,sar@llcoop.org,6166429146,http://saranac.michlibrary.org,M 12-7; Tu-F 9-5; Sa 9-1,10017,3,42.9000854,-85.2101269,19349,32%,41192,60541,6.04,1.87,5013,0.5,6063,6870,85001,8.49,5069,4603,32383
Ms. Martha M. Boetcher,Saugatuck-Douglas District Library,10 Mixer Street,P.O. Box 789,Douglas,MI,49406-0789,mboetcher@llcoop.org,2698578241,http://sdlibrary.org,M-F 10-6; Sa 10-2; Su 1-4,5101,2,42.6435528,-86.2034534,18233,31%,41202,59435,11.65,2.23,11388,2.23,3768,4443,52852,10.36,15450,2915,26619
Ms. Bobbi J. Truesdell,Schoolcraft Community Library,330 North Centre Street,,Schoolcraft,MI,49087-7701,btruesdell@schoolcraftlibrary.org,2696795959,http://schoolcraftlibrary.org,"M 10-7:30; Tu,W 1-7:30; Th 10-5; F 1-5; Sa 10-1",3775,1,42.1164688,-85.6396691,11572,59%,8165,19737,5.23,0.69,619,0.16,10,723,18063,4.78,3005,2009,28487
Dr. Bob D. Barringer,Schultz-Holmes Memorial Library,407 South Lane Street,,Blissfield,MI,49228-1232,library@blissfieldmichigan.gov,5174862858,http://www.blissfieldlibrary.org,"M,W,F,Sa 10:30-5; Tu,Th 1-8",7398,3,41.828718,-83.864101,7959,32%,17011,24970,3.38,0.84,3962,0.54,146,1230,30392,4.11,3617,1700,29592
Ms. Margo B. Bonini,Sebewaing Township Library,41 North Center Street,,Sebewaing,MI,48759-1406,sebewainglibrary@att.net,9898833520,http://www.sebewainglibrary.org/,"M,W 10-6; Tu,F 10-5; Sa 10-1",4038,2,43.7329268,-83.4513564,8485,34%,16608,25093,6.21,0.97,2500,0.62,293,1969,26000,6.44,4412,2097,25904
Ms. Cristy L. Omans,Seville Township Public Library,6734 Lumberjack Road,P.O. Box 160,Riverdale,MI,48877-9700,seville@ispmgt.com,9898337776,,"M,Tu,F 9-5; W 2-7; Sa 9-12",2752,1,43.3892606,-84.8359883,3103,27%,8369,11472,4.17,0.77,2064,0.75,0,80,10162,3.69,3297,2167,14940
Ms. Tiffany S.  Collins Haight,Shelby Area District Library,189 Maple Street,,Shelby,MI,49455-1197,librarian@shelbylibrary.org,2318614565,http://www.shelbylibrary.org/,M-Th 9-7; F 9-5; Sa 9-1,11377,3,43.6111017,-86.362312,25872,33%,51707,77579,6.82,1.84,0,0,715,1043,0,0,17602,4962,42218
Mr. David O. Conklin,Shelby Township Library,51680 Van Dyke Avenue,,Shelby Township,MI,48316-4459,conklind@libcoop.net,5867397414,http://www.shelbytwplib.org,"M-Th 9-8; F,Sa 9-5",73804,6,42.6739,-83.031987,91480,37%,153368,244848,3.32,2.17,35360,0.48,24216,31758,193292,2.62,21767,23632,112858
Amber Snow,Sherman Township Library,P.O. Box 97,3453 N. School Road-Library,Weidman,MI,48893,benhuffman@gmail.com,9896445131,www.shermanteplib.com,"T,W,F, Sat. 10:00-5:30, Th 12:00-8:00",2991,1,43.6875278,-84.9689133,2244,34%,4310,6554,2.19,0.46,1440,0.48,2,110,2992,1,745,432,14347
Mr. Steven H. Flayer,Shiawassee District Library,502 West Main Street,,Owosso,MI,48867-2687,info@sdl.lib.mi.us,9897255134,http://sdl.lib.mi.us/,"M-Th 10-9; F,Su 1-5; Sa 10-5 (Jun 4-Sep 2 M-Th 10-9; F 10-5; Sa 10-2; Su Closed)",27920,5,42.9975842,-84.1768843,31646,38%,52034,83680,3,0.87,12809,0.46,2185,7715,140215,5.02,39944,13696,96365
Ms. Barbara J. Butch,Sleeper Public Library,2236 East Main Street,,Ubly,MI,48475-9726,ublylibrary@sbcglobal.net,9896588901,http://www.sleeperlibrary.org/,"M,F 10-5; Tu-Th 10-8; Sa 10-2",3428,1,43.7101588,-82.9302078,10306,25%,30473,40779,11.9,2.53,812,0.24,1526,1188,42533,12.41,8962,2130,16088
Ms. Gretchen A. Evans,Sodus Township Library,3776 Naomi Road,,Sodus,MI,49126-9783,sodustwplib@comcast.net,2699250903,,M 2-7; Tu-Th 2-6; F 2-5; Sa 10-1,1932,1,42.043149,-86.3661879,4255,45%,5180,9435,4.88,0.69,475,0.25,8,673,6992,3.62,2295,769,13576
Ms. Joann Sneary,Somerset Township Library,12715 East Chicago Road,P.O. Box 69,Somerset Center,MI,49282-9516,,5176889223,,M-F 8-5,4623,2,42.0497272,-84.4058646,521,23%,1720,2241,0.48,0.88,1,0,0,0,2513,0.54,,,2545
Mr. James A. France,South Haven Memorial Library,314 Broadway Street,,South Haven,MI,49090-1419,,2696372403,http://www.shmlibrary.org,M-Th 10-8; F 10-6; Sa 10-4,8386,3,42.4026956,-86.2713889,26252,35%,48994,75246,8.97,1.26,987,0.12,3803,3455,115474,13.77,29651,6279,59486
Mr. David L. Ewick,Southfield Public Library,26300 Evergreen Road,P.O. Box 2055,Southfield,MI,48076-2055,dewick@southfieldlibrary.org,2487964200,http://www.sfldlib.org,"Mon & Wed 1 pm - 9 pm; Tu, Th & Sa 9:30 am - 5:30 pm; Su 1 pm - 5pm;  CLOSED on Fridays ",75814,6,42.4834808,-83.2410092,250301,36%,451674,701975,9.26,2.13,273115,3.6,10667,9037,749447,9.89,213296,51709,329717
Ms. Lois L. Lovell,Sparta Carnegie Township Library,80 North Union Street,,Sparta,MI,49345-1138,spall@llcoop.org,6168879937,http://sparta.llcoop.org,"M,Tu 9-8; W,F 9-5; Sa 8-12",9110,3,43.162191,-85.70629,15037,39%,23272,38309,4.21,1.34,6200,0.68,5225,4990,33000,3.62,8250,3072,28626
Ms. Cheryl L. Hoffman,Spies Public Library,940 First Street,,Menominee,MI,49858-3296,cherylh@uproc.lib.mi.us,9068632900,www.uproc.lib.mi.us/spies,"Winter hours: M&F 9-5; Tu, W & Th 9-8; Sat 9-1 Summer hours: M-F 9-6; Sat 9-noon",9645,3,45.1069019,-87.6048493,24243,25%,72597,96840,10.04,1.41,11204,1.16,5337,6527,77559,8.04,21362,5819,68884
Ms. Claire Sheridan,Spring Lake District Library,123 East Exchange Street,,Spring Lake,MI,49456-2018,splcs@llcoop.org,6168465770,http://www.sllib.org,"M-Th 9:30-8:30; F,Sa 9:30-5; Su 2-5 (Memorial Day-Labor Day Su closed)",14300,4,43.076179,-86.195596,86732,35%,158605,245337,17.16,2.25,19000,1.33,27304,13711,210510,14.72,32084,7046,109104
Ms. Catherine P. Forst,Springfield Township Library,12000 Davisburg Road,,Davisburg,MI,48350-3140,cforst@tln.lib.mi.us,2488466550,http://www.springfield.lib.mi.us,"M,Tu,Th 10-8; W 12-8; F 10-6; Sa 10-4",13940,4,42.752717,-83.5490897,52380,35%,99263,151643,10.88,2.57,3431,0.25,20757,9060,57849,4.15,6780,5617,58977
Ms. Colleen T. Leddy,Stair Public Library,228 West Main Street,,Morenci,MI,49256-1421,stair@monroe.lib.mi.us,5174586510,http://www.stairlib.org,"M,W 10-7; T,Th,F 1-5; Sa 9-1 ",2874,2,41.7196204,-84.2182086,5524,34%,10608,16132,5.61,0.62,1338,0.47,113,1101,17547,6.11,4758,2961,25995
Ms. Tammy L. Turgeon,Sterling Heights Public Library,40255 Dodge Park Road,,Sterling Heights,MI,48313-4140,turgeont@libcoop.net,5864462640,http://www.shpl.net,M-Th 9:30-9; F 1-5; Sa 9:30-5,129699,6,42.5909615,-83.0103312,273566,44%,341339,614905,4.74,2.53,120873,0.93,87255,97588,484259,3.73,76437,53181,242880
Mr. Todd A. Reed,Sturgis District Library,255 North Street,,Sturgis,MI,49091-1433,TReed@sturgis-library.org,2696597224,http://www.sturgis-library.org/,"M,Tu,W 9:30-8; Th,F 9:30-5:30; Sa 9:30-2 ",17937,4,41.8006832,-85.4203158,34939,37%,59207,94146,5.25,1.62,4680,0.26,178,3179,91575,5.11,22782,4847,58149
Mr. Ward A. MacCready,Sunfield District Library,112 Main Street,,Sunfield,MI,48890-0097,sunfieldlibrary@cablespeed.com,5175668065,http://www.sunfieldlibrary.michlibrary.org,Tu-F 2-8; Sa 9-1,2387,1,42.7624517,-84.9951518,8832,35%,16717,25549,10.7,0.98,1500,0.63,73,2800,15500,6.49,2220,2500,26086
Ms. Jean M. Gaskill,Surrey Township Public Library,105 East Michigan Street,P.O.  Box 189,Farwell,MI,48622-0189,loveyourlibrary@yahoo.com,9895889782,http://www.stpl.org,"M,Tu,Th,F 9-6; W 9-7; Sa 12-4",9301,3,43.8360298,-84.8667218,4536,12%,32503,37039,3.98,1.41,591,0.06,1661,2447,46279,4.98,24588,3997,26245
Ryan Deery,Suttons Bay-Bingham District Library,416 Front Street,P.O. Box 340,Suttons Bay,MI,49682-0340,librarian@suttonsbaylibrary.org,2312713512,http://plinkit-michigan.hosting.enfoldsystems.com/MichiganLibraries/su,"Tu,W 10-6; Th 1-7:30; F 10-4; Sa 10-2",5479,2,44.9777691,-85.6490099,11765,40%,17647,29412,5.37,0.95,3728,0.68,172,187,16511,3.01,5302,4763,31112
Mr. Dion Mindykowski,Tahquamenon Area Public Library,700 Newberry Avenue,,Newberry,MI,49868-1598,dmindykowski@eup.k12.mi.us,9062935214,http://tahquamenon.eup.k12.mi.us,"M,W, F 9-5; Tu,Th 9-9; Sa 10-3 ",7851,3,46.3555072,-85.5098216,13509,52%,12640,26149,3.33,1.09,250,0.03,1178,3784,60000,7.64,7700,3383,23992
Ms. Sherry L. Mountney,Tamarack District Library,832 South Lincoln Avenue,P.O. Box 469,Lakeview,MI,48850-0469,lvwsm@llcoop.org,9893526274,http://lakeview.llcoop.org/,M & F 9-5; Tu & Th 12-8; W 10-6; Sa 10-3; Closed on Sundays,10303,3,43.43945,-85.2730027,16435,28%,42621,59056,5.73,1.65,685,0.07,5263,3436,55076,5.35,13434,3444,35821
Ms. Kathleen A. Naegele,Taymouth Township Library,2361 East Burt Road,P.O. Box 158,Burt,MI,48417-0158,bur_ill@yahoo.com,9897704651,http://www.taymouthtwplibrary.org/,"M,Th 2-9; Tu 10-6; F 9-4",6680,2,43.2360132,-83.9071032,3641,36%,6603,10244,1.53,0.44,3980,0.6,165,176,7167,1.07,1886,3465,23367
Ms. S. Gayle Hazelbaker,Tecumseh District Library,215 North Ottawa Street,,Tecumseh,MI,49286-1564,sghtdl@gmail.com,5174232238,http://tecumsehlibrary.org/tecumseh/," M-Th 10-8; F,S 10-5; Su 1-5 (Oct-Apr)",18134,4,42.0055905,-83.9437536,33331,30%,78276,111607,6.15,2.42,7389,0.41,6953,5467,137532,7.58,9820,9254,46178
Ms. Sharla A. Vincent,Tekonsha Township Public Library,230 South Church Street,,Tekonsha,MI,49092-9796,tekonlib@charterinternet.com,5177674769,,"M,F,Sa 10-2; Tu-Th 3-7",1873,1,42.091488,-84.9875068,1603,25%,4807,6410,3.42,0.37,532,0.28,39,758,12876,6.87,3933,719,17319
Ms. Jessica B. Little,Theodore A. Cutler Memorial Library,312 Michigan Avenue,,Saint Louis,MI,48880-1337,CutlerLibrary@Live.com,9896815141,http://tacml-verso.auto-graphics.com,"M,Tu,Th 10-7; W,F 10-5; Sa 10-2",10662,3,43.405023,-84.6107631,7799,29%,19485,27284,2.56,0.89,4068,0.38,747,644,30120,2.82,9866,5451,30790
Ms. Jeanette F. Morrish,Thomas E. Fleschner Memorial Library,11935 Silver Creek Drive,P.O. Box 152,Birch Run,MI,48415-9704,birchrun@vlc.lib.mi.us,9896245171,,"M 10-6; Tu,Th 12-8; W 1-6; F 9-5; Sa 10-3; (Memorial Day-Labor Day M,W 10-6; Tu,Th 12-8; F 9-5)",6033,2,43.2507698,-83.7868439,11363,37%,19569,30932,5.13,0.91,986,0.16,1071,2049,21226,3.52,6094,6091,33857
Ms. Tari L. Dusek,Thomas Township Library,8207 Shields Drive,,Saginaw,MI,48609-4814,tld_ttl@hotmail.com,9897813770,http://thomastownshiplibrary.com/,"M-Th 10-8; F,Sa 10-5; Su 1-5 (May 1-Sep 30 Closed Su)",11985,3,43.4189227,-84.0751768,20235,28%,52673,72908,6.08,1.08,4199,0.35,346,988,31331,2.61,9930,14116,67733
Ms. Vicki L. Root,Thompson Home Public Library,125 West Center Street,State Aid Grant,Ithaca,MI,48847-1412,thlibdir@edzone.net,9898754184,http://ithacalibrary.org,"M,W 10-8; Tu,Th,F 10-5; Sa 10-1",8282,3,43.2916975,-84.6075004,11485,32%,24081,35566,4.29,1.33,2291,0.28,1635,1583,29500,3.56,7549,6344,26659
Ms. Barbara K. Hubers,Thornapple Kellogg School and Community Library,3885 Bender Road,,Middleville,MI,49333-9273,bhubers@tkschools.org,2697955434,http://www.tkschools.org/community/library/Pages/default.aspx,"M,W,F 8-4; Tu,Th 8-8  Sat 9:30-12:30 (Jun 11-Aug 12 M,W 10-3; Tu,Th Noon-7pm)",16881,4,42.7087149,-85.4877478,25396,56%,19746,45142,2.67,1.27,657,0.04,8844,7806,36183,2.14,2496,4431,35451
Mr. Erik J. Nieman,Three Oaks Township Public Library,3 North Elm Street,,Three Oaks,MI,49128-1303,,2697565621,,"M,W,F 10-6; Tu,Th 12-7; Sa 12-4",5092,2,41.801287,-86.610907,2138,23%,7310,9448,1.86,0.47,1040,0.2,0,0,2150,0.42,1100,3035,20104
Ms. Shirley R. Cody,Three Rivers Public Library,920 West Michigan Avenue,,Three Rivers,MI,49093-2137,scody@threeriverslibrary.org,2692738666,http://www.threeriverslibrary.org,"M-F 10-9; Sa,Su 10-5",14253,4,41.9425371,-85.6433888,7901,10%,70551,78452,5.5,1.44,8211,0.58,4268,5177,135089,9.48,31182,5398,54358
Ms. Janice R. Williams,Timothy C. Hauenstein Reynolds Township Library,117 West Williams Street,,Howard City,MI,49329,howjw@llcoop.org,2319375575,http://reynolds.llcoop.org,"M,W,F 10-5; Tu,Th 10-7; Sa 10-2 ",9714,3,43.3982266,-85.4695956,24966,45%,30921,55887,5.75,1.64,6952,0.72,6836,5434,60793,6.26,16045,5270,34099
Ms. Patricia M. King,Topinabee Public Library,1576 Straits Highway,,Topinabee,MI,49791-0328,topinab1@northland.lib.mi.us,2312387514,http://topinabeepl.michlibrary.org/,"Tu, F 10-5,W 1-5;Th 1-8",1652,1,45.4849419,-84.590958,5000,39%,7800,12800,7.75,1.31,15,0.01,10,40,2220,1.34,1050,900,9778
"Ms. Metta T. Lansdale, Jr. ",Traverse Area District Library,610 Woodmere,,Traverse City,MI,49686-3102,lansdale@tadl.org,2319328500,http://tadl.org,"M-Th 9-9; F,Sa 9-6; Su 12-5",97396,6,44.7574580073216,-85.6086387240814,258601,25%,761866,1020467,10.48,3.08,114531,1.18,7220,11767,648338,6.66,32836,61061,331612
Ms. Cathleen A. Russ,Troy Public Library,510 West Big Beaver Road,,Troy,MI,48084-5289,C.Russ@troymi.gov,2485243538,http://www.troylibrary.info,M-Th 10a-9p; Closed Fridays; Sa 10a-5p; Su 1p-5p,80980,6,42.5620915,-83.1552862,557731,46%,655173,1212904,14.98,4.43,78624,0.97,7554,7707,466353,5.76,68644,51213,274001
Ms. Marsha C. Doege,Utica Public Library,7530 Auburn Road,,Utica,MI,48317-5216,doegem@libcoop.net,5867314141,http://www.uticalibrary.com,M-Th 11-7; F 11-4; Sa 11-2,4757,2,42.6258751,-83.0366718,14192,26%,41145,55337,11.63,2.33,5235,1.1,7906,6242,33501,7.04,5887,2141,23741
Mr. Ryan S. Wieber,Van Buren District Library,Webster Memorial Library Building,200 North Phelps Street,Decatur,MI,49045-1086,rwieber@vbdl.org,2694234771,http://www.vbdl.org,M-Th 9-8; F 9-5; Sa 9-3,44265,5,42.1095958,-85.9752042,124147,38%,200803,324950,7.34,1.43,9815,0.22,4193,11160,162758,3.68,61317,17647,227933
Ms. Carla M. Rumsey,Vermontville Township Library,120 East First Street,P.O. Box G,Vermontville,MI,49096-0910,vermontvillelibrary@yahoo.com,5177261362,http://www.vmtlib.michlibrary.org,Tu 1-8; W-F 11-6; Sa 9-1,3895,1,42.6289247,-85.0241621,8710,41%,12575,21285,5.46,1.02,2080,0.53,2863,1963,23900,6.14,3380,2974,20906
Ms. Cheryl D. Cole,Vernon District Public Library,115 East Main Street,,Vernon,MI,48476,vernonlibrary@gmail.com,9892886486,http://www.vernon.michlibrary.org,M 10-7; Tu 10-7; W 10-5; Th 10-7; F 10-5; Sa 10-2,4614,2,42.9392186,-84.0318619,4806,30%,11371,16177,3.51,0.96,1031,0.22,1136,983,4763,1.03,2488,2955,16840
Mr. John R. Sheridan,Vicksburg District Library,215 South Michigan Avenue,,Vicksburg,MI,49097-1222,jsheridan@vicksburglibrary.org,2696491648,http://www.vicksburglibrary.org,"M-Th 10-8:30; F,Sa 10-5; Su 1-5 (Jun 5-Sep 4 Su Closed)",12238,4,42.1185952,-85.533823,24840,35%,45970,70810,5.79,2.01,290,0.02,47,1109,58911,4.81,9168,7892,35274
Ms. Denise N. Engel,Wakefield Public Library,401 Hancock Street,,Wakefield,MI,49968-1330,dengel@uproc.lib.mi.us,9062295236,http://www.uproc.lib.mi.us/Wakefield/,"M 10-6; Tu,Th 12-4:30; W 12-6; F 10:00-4:30; Sa 10-12",2156,1,46.4746685,-89.9425684,1283,13%,8743,10026,4.65,0.58,205,0.1,991,289,10025,4.65,2687,548,17287
Ms. Carol M. Newcomer,Waldron District Library,107 North Main Street,P.O. Box 136,Waldron,MI,49288-0136,waldron@monroe.lib.mi.us,5172866511,http://waldrondistlib.michlibrary.org/,"Tu,W,Th 11-7; F 11-4:30, Sa 9-12",2475,1,41.7282216,-84.4186662,5228,39%,8008,13236,5.35,0.74,601,0.24,597,1246,11715,4.73,6344,661,17810
Ms. Deborah J. Trussell,Walkerville Public/School Library,180 East Main Street,,Walkerville,MI,49459-0068,detrussell@walkerville.k12.mi.us,2318735727,http://www.walkerville.k12.mi.us,M-W 12-4; Th 12-7:30,1969,1,43.7142865,-86.1325693,5788,87%,847,6635,3.37,0.42,5,0,0,128,2521,1.28,1073,15,15677
Ms. Donna J. Rickabaugh,Walled Lake City Library,1499 East West Maple Road,,Walled Lake,MI,48390-3768,donna@walledlakelibrary.org,2486243772,http://walledlakelibrary.org,"M-Th 10-8; F,Sa 10-5 ",6999,2,42.539702,-83.472054,15150,33%,30758,45908,6.56,0.93,3615,0.52,7617,5299,30704,4.39,10090,3507,49485
Ms. Corinne R. Taylor,Walton Erickson Public Library,4808 Northland Drive,,Morley,MI,49336-9522,ctaylor_7@yahoo.com,2318564298,,"M,W 9-4:30; Tu 12:30-8; Th 9-8; F 9-12",9514,3,43.5486721,-85.4434544,9290,21%,35790,45080,4.74,1.13,8820,0.93,0,37,16428,1.73,6764,12284,39868
Ms. Oksana Urban,Warren Public Library,City of Warren,"One City Square, Suite 100",Warren,MI,48093,dlambert@cityofwarren.org,5865744564,www.warrenlibrary.net,Administration Hours: 8:30-5 Monday - Friday,134056,6,42.5120402267262,-83.0246365272614,257402,36%,462534,719936,5.37,2.57,68116,0.51,64433,45860,326386,2.43,102963,53529,280555
Ms. Joan M. Rogers,Waterford Township Public Library,5168 Civic Center Drive,,Waterford,MI,48329-3713,JRogers@twp.waterford.mi.us,2486744831,http://www.waterford.lib.mi.us/,"M-Th 10-9; F,Sa 10-5; Su 1-5",71707,6,42.669563706112,-83.3894914333435,127725,32%,267195,394920,5.51,2.52,49870,0.7,64421,64188,441281,6.15,118833,36259,156503
Ms. Cathy S. Valentine,Watertown Township Library,9405 Foster Street,P.O. Box 39,Fostoria,MI,48435-0039,library@watertowntownship.org,9897952794,http://www.watertowntwplibrary.org/,"M-W 11-5; Th 10-4; Sa 10-12 (May 1-Sep 1 M,Tu 11-5; W,Th 10-4)",2202,1,43.2498029,-83.372035,274,20%,1093,1367,0.62,0.15,130,0.06,0,79,800,0.36,80,120,9055
Ms. Lois R. Hartman,Watervliet District Library,333 North Main Street,,Watervliet,MI,49098-9750,watervlietlibrary@yahoo.com,2694636382,www.watervlietlibrary.net,M 10-8; Tu 10-5; W 10-8; Th 10-5; F 10-5; Sa 10-2,4837,2,42.188908,-86.2601004,6113,30%,13948,20061,4.15,0.72,145,0.03,118,342,31400,6.49,8666,5702,27674
Ms. Maria T. McCarville,Wayne County Public Library,30555 Michigan Avenue,,Westland,MI,48186-5310,,7347277310,http://waynecounty.lib.mi.us/,M-F 8-4:30,304914,6,42.286167,-83.340378,336846,39%,535814,872660,2.86,1.26,170257,0.56,68401,82892,731866,2.4,151864,110951,690655
Ms. Paulette H. Medvecky,Wayne Public Library,3737 South Wayne Road,,Wayne,MI,48184-1697,medvecky@wayne.lib.mi.us,7347217832,http://www.wayne.lib.mi.us/,"M-Th 10-9; F,Sa 12-5; Su 1-5 (Labor Day-Memorial Day)",17593,4,42.2810884,-83.3835399,36310,30%,84721,121031,6.88,1.18,15254,0.87,13046,8639,102912,5.85,29470,11919,102164
Ms. Clara N. Bohrer,West Bloomfield Township Public Library,4600 Walnut Lake Road,,West Bloomfield,MI,48323-2557,bohrercn@wblib.org,2486822120,http://www.wblib.org,"M-Th 9-9; F,Sa 9-6; Su 12-8",71755,6,42.557193,-83.3731036,1142138,41%,1643564,2785702,38.82,8.75,371967,5.18,11310,13861,1003084,13.98,572064,71028,318502
Ms. Emily M. Clark,West Branch District Library,119 North Fourth Street,,West Branch,MI,48661-1217,e.clark@vlc.lib.mi.us,9893452235,www.westbranchlibrary.org,"M,W 10-7; Tu,Th,F 10-5; Sa 10-2",10251,3,44.2765607,-84.2398746,19000,33%,39321,58321,5.69,1.67,6000,0.59,3164,2343,53000,5.17,30000,9894,35027
Ms. Barbara J. Bartel,West Iron District Library,116 West Genesee Street,P.O. Box 328,Iron River,MI,49935-1437,lbbartel@uproc.lib.mi.us,9062652831,http://www.westironlib.org/,"M-W,F 8:30-5; Th 8:30-7; Sa 10-2",7370,3,46.0915837,-88.6395365,13657,21%,50994,64651,8.77,1.09,17773,2.41,5386,3445,61177,8.3,9840,4277,59081
Ms. Rebecca A. Kurtz,Wheatland Township Library,207 Michigan Avenue,P.O. Box 217,Remus,MI,49340-0217,vitrumpet@yahoo.com,9899678271,http://www.remus.org,Tu-F 9:30-5:30; Sa 9-1,2913,1,43.5976016,-85.1471043,1183,21%,4445,5628,1.93,0.34,356,0.12,10,157,5738,1.97,2034,2120,16703
Ms. Nancy L. Harper,White Cloud Community Library,1038 East Wilcox Avenue,P.O. Box 995,White Cloud,MI,49349-0995,director@whitecloudlibrary.net,2316896631,http://www.whitecloudlibrary.net,"M,W 9:30-7; Tu,Th,F 9:30-5:30; Sa 9:30-1",8417,3,43.549819,-85.775925,20322,24%,62993,83315,9.9,1.38,2414,0.29,5017,4216,58662,6.97,10188,3219,60375
Ms. Shelley V. Williams,White Lake Community Library,3900 White Lake Drive,,Whitehall,MI,49461-9257,whieac@llcoop.org,2318949531,http://whitelakelibrary.michlibrary.org/,"M-Th 10-8; F,Sa 10-5",11811,3,43.3854182,-86.3387111,49498,29%,120803,170301,14.42,4.17,6240,0.53,12678,11489,107962,9.14,2436,4110,40792
Mr. Lawrence C. Ostrowski,White Lake Township Library,7527 East Highland Road,,White Lake,MI,48383-2938,lostrowski@whitelakelibrary.org,2486984942,http://www.whitelakelibrary.org,"M-Th 10-9; F,Sa 10-5",30019,5,42.6493256,-83.5107284,78131,39%,121165,199296,6.64,3.13,20173,0.67,15226,13545,92385,3.08,17508,12657,63598
